"","Latitude","Longitude","year","direction","T_final"
"459",38.55648,-78.39211,"year_2007.","NE",19.7222048986
"460",38.55648,-78.39211,"year_2008","NE",20.1682059586
"461",38.55648,-78.39211,"year_2009","NE",18.0282046586
"462",38.55648,-78.39211,"year_2010","NE",22.9272048286
"463",38.55648,-78.39211,"year_2011","NE",22.4842059386
"464",38.55648,-78.39211,"year_2012","NE",22.3312041586
"465",38.55648,-78.39211,"year_2013","NE",20.1342055586
"466",38.55648,-78.39211,"year_2014","NE",19.4072043686
"467",38.55648,-78.39211,"year_2015","NE",20.0872046686
"468",38.55648,-78.39211,"year_2016","NE",21.3282057986
"469",38.55667,-78.39768,"year_2005","NW",23.36817827376
"470",38.55667,-78.39768,"year_2006","NW",23.30117692376
"471",38.55667,-78.39768,"year_2007.","NW",22.23917856376
"472",38.55667,-78.39768,"year_2008","NW",22.76017846376
"473",38.55667,-78.39768,"year_2009","NW",20.66317834376
"474",38.55667,-78.39768,"year_2010","NW",25.61717691376
"475",38.55667,-78.39768,"year_2011","NW",25.21417703376
"476",38.55667,-78.39768,"year_2012","NW",25.05217828376
"477",38.55667,-78.39768,"year_2013","NW",22.81217851376
"478",38.55667,-78.39768,"year_2014","NW",22.03617753376
"479",38.55667,-78.39768,"year_2015","NW",22.77917756376
"480",38.55667,-78.39768,"year_2016","NW",23.83817758376
"481",38.55667,-78.39208,"year_2005","NE",20.9996492394
"482",38.55667,-78.39208,"year_2006","NE",20.9076482794
"483",38.55667,-78.39208,"year_2007.","NE",19.8516485194
"484",38.55667,-78.39208,"year_2008","NE",20.2976495794
"485",38.55667,-78.39208,"year_2009","NE",18.1576482794
"486",38.55667,-78.39208,"year_2010","NE",23.0566484494
"487",38.55667,-78.39208,"year_2011","NE",22.6136495594
"488",38.55667,-78.39208,"year_2012","NE",22.4606477794
"489",38.55667,-78.39208,"year_2013","NE",20.2636491794
"490",38.55667,-78.39208,"year_2014","NE",19.5366479894
"491",38.55667,-78.39208,"year_2015","NE",20.2166482894
"492",38.55667,-78.39208,"year_2016","NE",21.4576494194
"493",38.55674964,-78.36885366,"year_2005","SE",22.96812635444
"494",38.55674964,-78.36885366,"year_2006","SE",22.87612539444
"495",38.55674964,-78.36885366,"year_2007.","SE",21.82012563444
"496",38.55674964,-78.36885366,"year_2008","SE",22.26612669444
"497",38.55674964,-78.36885366,"year_2009","SE",20.12612539444
"498",38.55674964,-78.36885366,"year_2010","SE",25.02512556444
"499",38.55674964,-78.36885366,"year_2011","SE",24.58212667444
"500",38.55674964,-78.36885366,"year_2012","SE",24.42912489444
"501",38.55674964,-78.36885366,"year_2013","SE",22.23212629444
"502",38.55674964,-78.36885366,"year_2014","SE",21.50512510444
"503",38.55674964,-78.36885366,"year_2015","SE",22.18512540444
"504",38.55674964,-78.36885366,"year_2016","SE",23.42612653444
"505",38.55679,-78.38779,"year_2005","NE",21.4356042108
"506",38.55679,-78.38779,"year_2006","NE",21.3436032508
"507",38.55679,-78.38779,"year_2007.","NE",20.2876034908
"508",38.55679,-78.38779,"year_2008","NE",20.7336045508
"509",38.55679,-78.38779,"year_2009","NE",18.5936032508
"510",38.55679,-78.38779,"year_2010","NE",23.4926034208
"511",38.55679,-78.38779,"year_2011","NE",23.0496045308
"512",38.55679,-78.38779,"year_2012","NE",22.8966027508
"513",38.55679,-78.38779,"year_2013","NE",20.6996041508
"514",38.55679,-78.38779,"year_2014","NE",19.9726029608
"515",38.55679,-78.38779,"year_2015","NE",20.6526032608
"516",38.55679,-78.38779,"year_2016","NE",21.8936043908
"517",38.5573,-78.4168,"year_2005","NW",25.732490004352
"518",38.5573,-78.4168,"year_2006","NW",25.665488654352
"519",38.5573,-78.4168,"year_2007.","NW",24.603490294352
"520",38.5573,-78.4168,"year_2008","NW",25.124490194352
"521",38.5573,-78.4168,"year_2009","NW",23.027490074352
"522",38.5573,-78.4168,"year_2010","NW",27.981488644352
"523",38.5573,-78.4168,"year_2011","NW",27.578488764352
"524",38.5573,-78.4168,"year_2012","NW",27.416490014352
"525",38.5573,-78.4168,"year_2013","NW",25.176490244352
"526",38.5573,-78.4168,"year_2014","NW",24.400489264352
"527",38.5573,-78.4168,"year_2015","NW",25.143489294352
"528",38.5573,-78.4168,"year_2016","NW",26.202489314352
"529",38.5573,-78.38766,"year_2005","NW",23.72203817496
"530",38.5573,-78.38766,"year_2006","NW",23.63003721496
"531",38.5573,-78.38766,"year_2007.","NW",22.57403745496
"532",38.5573,-78.38766,"year_2008","NW",23.02003851496
"533",38.5573,-78.38766,"year_2009","NW",20.88003721496
"534",38.5573,-78.38766,"year_2010","NW",25.77903738496
"535",38.5573,-78.38766,"year_2011","NW",25.33603849496
"536",38.5573,-78.38766,"year_2012","NW",25.18303671496
"537",38.5573,-78.38766,"year_2013","NW",22.98603811496
"538",38.5573,-78.38766,"year_2014","NW",22.25903692496
"539",38.5573,-78.38766,"year_2015","NW",22.93903722496
"540",38.5573,-78.38766,"year_2016","NW",24.18003835496
"541",38.55799,-78.38846,"year_2005","NW",23.963995297696
"542",38.55799,-78.38846,"year_2006","NW",23.871994337696
"543",38.55799,-78.38846,"year_2007.","NW",22.815994577696
"544",38.55799,-78.38846,"year_2008","NW",23.261995637696
"545",38.55799,-78.38846,"year_2009","NW",21.121994337696
"546",38.55799,-78.38846,"year_2010","NW",26.020994507696
"547",38.55799,-78.38846,"year_2011","NW",25.577995617696
"548",38.55799,-78.38846,"year_2012","NW",25.424993837696
"549",38.55799,-78.38846,"year_2013","NW",23.227995237696
"550",38.55799,-78.38846,"year_2014","NW",22.500994047696
"551",38.55799,-78.38846,"year_2015","NW",23.180994347696
"552",38.55799,-78.38846,"year_2016","NW",24.421995477696
"553",38.5580019,-78.38989525,"year_2005","NE",21.76130515104
"554",38.5580019,-78.38989525,"year_2006","NE",21.66930419104
"555",38.5580019,-78.38989525,"year_2007.","NE",20.61330443104
"556",38.5580019,-78.38989525,"year_2008","NE",21.05930549104
"557",38.5580019,-78.38989525,"year_2009","NE",18.91930419104
"558",38.5580019,-78.38989525,"year_2010","NE",23.81830436104
"559",38.5580019,-78.38989525,"year_2011","NE",23.37530547104
"560",38.5580019,-78.38989525,"year_2012","NE",23.22230369104
"561",38.5580019,-78.38989525,"year_2013","NE",21.02530509104
"562",38.5580019,-78.38989525,"year_2014","NE",20.29830390104
"563",38.5580019,-78.38989525,"year_2015","NE",20.97830420104
"564",38.5580019,-78.38989525,"year_2016","NE",22.21930533104
"565",38.55842343,-78.37237816,"year_2005","SE",22.40214551954
"566",38.55842343,-78.37237816,"year_2006","SE",22.31014455954
"567",38.55842343,-78.37237816,"year_2007.","SE",21.25414479954
"568",38.55842343,-78.37237816,"year_2008","SE",21.70014585954
"569",38.55842343,-78.37237816,"year_2009","SE",19.56014455954
"570",38.55842343,-78.37237816,"year_2010","SE",24.45914472954
"571",38.55842343,-78.37237816,"year_2011","SE",24.01614583954
"572",38.55842343,-78.37237816,"year_2012","SE",23.86314405954
"573",38.55842343,-78.37237816,"year_2013","SE",21.66614545954
"574",38.55842343,-78.37237816,"year_2014","SE",20.93914426954
"575",38.55842343,-78.37237816,"year_2015","SE",21.61914456954
"576",38.55842343,-78.37237816,"year_2016","SE",22.86014569954
"577",38.55853,-78.38741,"year_2005","NW",24.031718178096
"578",38.55853,-78.38741,"year_2006","NW",23.939717218096
"579",38.55853,-78.38741,"year_2007.","NW",22.883717458096
"580",38.55853,-78.38741,"year_2008","NW",23.329718518096
"581",38.55853,-78.38741,"year_2009","NW",21.189717218096
"582",38.55853,-78.38741,"year_2010","NW",26.088717388096
"583",38.55853,-78.38741,"year_2011","NW",25.645718498096
"584",38.55853,-78.38741,"year_2012","NW",25.492716718096
"585",38.55853,-78.38741,"year_2013","NW",23.295718118096
"586",38.55853,-78.38741,"year_2014","NW",22.568716928096
"587",38.55853,-78.38741,"year_2015","NW",23.248717228096
"588",38.55853,-78.38741,"year_2016","NW",24.489718358096
"589",38.55855,-78.38519,"year_2005","SW",23.87435303016
"590",38.55855,-78.38519,"year_2006","SW",23.78235207016
"591",38.55855,-78.38519,"year_2007.","SW",22.72635231016
"592",38.55855,-78.38519,"year_2008","SW",23.17235337016
"593",38.55855,-78.38519,"year_2009","SW",21.03235207016
"594",38.55855,-78.38519,"year_2010","SW",25.93135224016
"595",38.55855,-78.38519,"year_2011","SW",25.48835335016
"596",38.55855,-78.38519,"year_2012","SW",25.33535157016
"597",38.55855,-78.38519,"year_2013","SW",23.13835297016
"598",38.55855,-78.38519,"year_2014","SW",22.41135178016
"599",38.55855,-78.38519,"year_2015","SW",23.09135208016
"600",38.55855,-78.38519,"year_2016","SW",24.33235321016
"601",38.55969,-78.38612,"year_2005","NW",23.774574408528
"602",38.55969,-78.38612,"year_2006","NW",23.682573448528
"603",38.55969,-78.38612,"year_2007.","NW",22.626573688528
"604",38.55969,-78.38612,"year_2008","NW",23.072574748528
"605",38.55969,-78.38612,"year_2009","NW",20.932573448528
"606",38.55969,-78.38612,"year_2010","NW",25.831573618528
"607",38.55969,-78.38612,"year_2011","NW",25.388574728528
"608",38.55969,-78.38612,"year_2012","NW",25.235572948528
"609",38.55969,-78.38612,"year_2013","NW",23.038574348528
"610",38.55969,-78.38612,"year_2014","NW",22.311573158528
"611",38.55969,-78.38612,"year_2015","NW",22.991573458528
"612",38.55969,-78.38612,"year_2016","NW",24.232574588528
"613",38.5606,-78.38524,"year_2005","NW",23.66917895064
"614",38.5606,-78.38524,"year_2006","NW",23.57717799064
"615",38.5606,-78.38524,"year_2007.","NW",22.52117823064
"616",38.5606,-78.38524,"year_2008","NW",22.96717929064
"617",38.5606,-78.38524,"year_2009","NW",20.82717799064
"618",38.5606,-78.38524,"year_2010","NW",25.72617816064
"619",38.5606,-78.38524,"year_2011","NW",25.28317927064
"620",38.5606,-78.38524,"year_2012","NW",25.13017749064
"621",38.5606,-78.38524,"year_2013","NW",22.93317889064
"622",38.5606,-78.38524,"year_2014","NW",22.20617770064
"623",38.5606,-78.38524,"year_2015","NW",22.88617800064
"624",38.5606,-78.38524,"year_2016","NW",24.12717913064
"625",38.56191935,-78.41513316,"year_2005","SW",25.4665956
"626",38.56191935,-78.41513316,"year_2006","SW",25.39959425
"627",38.56191935,-78.41513316,"year_2007.","SW",24.33759589
"628",38.56191935,-78.41513316,"year_2008","SW",24.85859579
"629",38.56191935,-78.41513316,"year_2009","SW",22.76159567
"630",38.56191935,-78.41513316,"year_2010","SW",27.71559424
"631",38.56191935,-78.41513316,"year_2011","SW",27.31259436
"632",38.56191935,-78.41513316,"year_2012","SW",27.15059561
"633",38.56191935,-78.41513316,"year_2013","SW",24.91059584
"634",38.56191935,-78.41513316,"year_2014","SW",24.13459486
"635",38.56191935,-78.41513316,"year_2015","SW",24.87759489
"636",38.56191935,-78.41513316,"year_2016","SW",25.93659491
"637",38.56287,-78.38087,"year_2005","NW",23.35897741296
"638",38.56287,-78.38087,"year_2006","NW",23.19797621296
"639",38.56287,-78.38087,"year_2007.","NW",21.99597654296
"640",38.56287,-78.38087,"year_2008","NW",22.65797720296
"641",38.56287,-78.38087,"year_2009","NW",20.60597715296
"642",38.56287,-78.38087,"year_2010","NW",25.50997648296
"643",38.56287,-78.38087,"year_2011","NW",25.23197660296
"644",38.56287,-78.38087,"year_2012","NW",25.04797659296
"645",38.56287,-78.38087,"year_2013","NW",22.79797659296
"646",38.56287,-78.38087,"year_2014","NW",21.99197683296
"647",38.56287,-78.38087,"year_2015","NW",22.80997763296
"648",38.56287,-78.38087,"year_2016","NW",23.82297621296
"649",38.56297,-78.34517,"year_2005","SE",23.54968432932
"650",38.56297,-78.34517,"year_2006","SE",23.51068476932
"651",38.56297,-78.34517,"year_2007.","SE",22.45668390932
"652",38.56297,-78.34517,"year_2008","SE",22.84368494932
"653",38.56297,-78.34517,"year_2009","SE",20.73268488932
"654",38.56297,-78.34517,"year_2010","SE",25.54668406932
"655",38.56297,-78.34517,"year_2011","SE",25.16768435932
"656",38.56297,-78.34517,"year_2012","SE",25.02668360932
"657",38.56297,-78.34517,"year_2013","SE",22.76468447932
"658",38.56297,-78.34517,"year_2014","SE",22.14968470932
"659",38.56297,-78.34517,"year_2015","SE",22.69268397932
"660",38.56297,-78.34517,"year_2016","SE",24.06368426932
"661",38.56338,-78.38421,"year_2005","SW",24.413443036
"662",38.56338,-78.38421,"year_2006","SW",24.252441836
"663",38.56338,-78.38421,"year_2007.","SW",23.050442166
"664",38.56338,-78.38421,"year_2008","SW",23.712442826
"665",38.56338,-78.38421,"year_2009","SW",21.660442776
"666",38.56338,-78.38421,"year_2010","SW",26.564442106
"667",38.56338,-78.38421,"year_2011","SW",26.286442226
"668",38.56338,-78.38421,"year_2012","SW",26.102442216
"669",38.56338,-78.38421,"year_2013","SW",23.852442216
"670",38.56338,-78.38421,"year_2014","SW",23.046442456
"671",38.56338,-78.38421,"year_2015","SW",23.864443256
"672",38.56338,-78.38421,"year_2016","SW",24.877441836
"673",38.56448312,-78.3730234,"year_2005","SE",22.7534052482
"674",38.56448312,-78.3730234,"year_2006","SE",22.5924040482
"675",38.56448312,-78.3730234,"year_2007.","SE",21.3904043782
"676",38.56448312,-78.3730234,"year_2008","SE",22.0524050382
"677",38.56448312,-78.3730234,"year_2009","SE",20.0004049882
"678",38.56448312,-78.3730234,"year_2010","SE",24.9044043182
"679",38.56448312,-78.3730234,"year_2011","SE",24.6264044382
"680",38.56448312,-78.3730234,"year_2012","SE",24.4424044282
"681",38.56448312,-78.3730234,"year_2013","SE",22.1924044282
"682",38.56448312,-78.3730234,"year_2014","SE",21.3864046682
"683",38.56448312,-78.3730234,"year_2015","SE",22.2044054682
"684",38.56448312,-78.3730234,"year_2016","SE",23.2174040482
"685",38.5646,-78.4155,"year_2005","NE",22.58008112786
"686",38.5646,-78.4155,"year_2006","NE",22.70808138786
"687",38.5646,-78.4155,"year_2007.","NE",21.85308184786
"688",38.5646,-78.4155,"year_2008","NE",22.25108065786
"689",38.5646,-78.4155,"year_2009","NE",20.14108195786
"690",38.5646,-78.4155,"year_2010","NE",25.18008150786
"691",38.5646,-78.4155,"year_2011","NE",24.62208094786
"692",38.5646,-78.4155,"year_2012","NE",24.54608073786
"693",38.5646,-78.4155,"year_2013","NE",22.09108080786
"694",38.5646,-78.4155,"year_2014","NE",21.41308131786
"695",38.5646,-78.4155,"year_2015","NE",21.99408068786
"696",38.5646,-78.4155,"year_2016","NE",23.12408175786
"697",38.56584485,-78.37205353,"year_2005","SE",22.86180782456
"698",38.56584485,-78.37205353,"year_2006","SE",22.70080662456
"699",38.56584485,-78.37205353,"year_2007.","SE",21.49880695456
"700",38.56584485,-78.37205353,"year_2008","SE",22.16080761456
"701",38.56584485,-78.37205353,"year_2009","SE",20.10880756456
"702",38.56584485,-78.37205353,"year_2010","SE",25.01280689456
"703",38.56584485,-78.37205353,"year_2011","SE",24.73480701456
"704",38.56584485,-78.37205353,"year_2012","SE",24.55080700456
"705",38.56584485,-78.37205353,"year_2013","SE",22.30080700456
"706",38.56584485,-78.37205353,"year_2014","SE",21.49480724456
"707",38.56584485,-78.37205353,"year_2015","SE",22.31280804456
"708",38.56584485,-78.37205353,"year_2016","SE",23.32580662456
"709",38.56585,-78.38463,"year_2005","SW",24.38403634064
"710",38.56585,-78.38463,"year_2006","SW",24.22303514064
"711",38.56585,-78.38463,"year_2007.","SW",23.02103547064
"712",38.56585,-78.38463,"year_2008","SW",23.68303613064
"713",38.56585,-78.38463,"year_2009","SW",21.63103608064
"714",38.56585,-78.38463,"year_2010","SW",26.53503541064
"715",38.56585,-78.38463,"year_2011","SW",26.25703553064
"716",38.56585,-78.38463,"year_2012","SW",26.07303552064
"717",38.56585,-78.38463,"year_2013","SW",23.82303552064
"718",38.56585,-78.38463,"year_2014","SW",23.01703576064
"719",38.56585,-78.38463,"year_2015","SW",23.83503656064
"720",38.56585,-78.38463,"year_2016","SW",24.84803514064
"721",38.56713,-78.36629,"year_2005","SE",23.71305090296
"722",38.56713,-78.36629,"year_2006","SE",23.55204970296
"723",38.56713,-78.36629,"year_2007.","SE",22.35005003296
"724",38.56713,-78.36629,"year_2008","SE",23.01205069296
"725",38.56713,-78.36629,"year_2009","SE",20.96005064296
"726",38.56713,-78.36629,"year_2010","SE",25.86404997296
"727",38.56713,-78.36629,"year_2011","SE",25.58605009296
"728",38.56713,-78.36629,"year_2012","SE",25.40205008296
"729",38.56713,-78.36629,"year_2013","SE",23.15205008296
"730",38.56713,-78.36629,"year_2014","SE",22.34605032296
"731",38.56713,-78.36629,"year_2015","SE",23.16405112296
"732",38.56713,-78.36629,"year_2016","SE",24.17704970296
"733",38.56726,-78.33498,"year_2005","SE",23.06556826494
"734",38.56726,-78.33498,"year_2006","SE",23.02656870494
"735",38.56726,-78.33498,"year_2007.","SE",21.97256784494
"736",38.56726,-78.33498,"year_2008","SE",22.35956888494
"737",38.56726,-78.33498,"year_2009","SE",20.24856882494
"738",38.56726,-78.33498,"year_2010","SE",25.06256800494
"739",38.56726,-78.33498,"year_2011","SE",24.68356829494
"740",38.56726,-78.33498,"year_2012","SE",24.54256754494
"741",38.56726,-78.33498,"year_2013","SE",22.28056841494
"742",38.56726,-78.33498,"year_2014","SE",21.66556864494
"743",38.56726,-78.33498,"year_2015","SE",22.20856791494
"744",38.56726,-78.33498,"year_2016","SE",23.57956820494
"745",38.5679,-78.34164,"year_2005","SW",24.729326314208
"746",38.5679,-78.34164,"year_2006","SW",24.690326754208
"747",38.5679,-78.34164,"year_2007.","SW",23.636325894208
"748",38.5679,-78.34164,"year_2008","SW",24.023326934208
"749",38.5679,-78.34164,"year_2009","SW",21.912326874208
"750",38.5679,-78.34164,"year_2010","SW",26.726326054208
"751",38.5679,-78.34164,"year_2011","SW",26.347326344208
"752",38.5679,-78.34164,"year_2012","SW",26.206325594208
"753",38.5679,-78.34164,"year_2013","SW",23.944326464208
"754",38.5679,-78.34164,"year_2014","SW",23.329326694208
"755",38.5679,-78.34164,"year_2015","SW",23.872325964208
"756",38.5679,-78.34164,"year_2016","SW",25.243326254208
"757",38.56943,-78.34525,"year_2005","SW",25.03707741784
"758",38.56943,-78.34525,"year_2006","SW",24.99807785784
"759",38.56943,-78.34525,"year_2007.","SW",23.94407699784
"760",38.56943,-78.34525,"year_2008","SW",24.33107803784
"761",38.56943,-78.34525,"year_2009","SW",22.22007797784
"762",38.56943,-78.34525,"year_2010","SW",27.03407715784
"763",38.56943,-78.34525,"year_2011","SW",26.65507744784
"764",38.56943,-78.34525,"year_2012","SW",26.51407669784
"765",38.56943,-78.34525,"year_2013","SW",24.25207756784
"766",38.56943,-78.34525,"year_2014","SW",23.63707779784
"767",38.56943,-78.34525,"year_2015","SW",24.18007706784
"768",38.56943,-78.34525,"year_2016","SW",25.55107735784
"769",38.56985,-78.37268,"year_2005","SE",22.61211546554
"770",38.56985,-78.37268,"year_2006","SE",22.45111426554
"771",38.56985,-78.37268,"year_2007.","SE",21.24911459554
"772",38.56985,-78.37268,"year_2008","SE",21.91111525554
"773",38.56985,-78.37268,"year_2009","SE",19.85911520554
"774",38.56985,-78.37268,"year_2010","SE",24.76311453554
"775",38.56985,-78.37268,"year_2011","SE",24.48511465554
"776",38.56985,-78.37268,"year_2012","SE",24.30111464554
"777",38.56985,-78.37268,"year_2013","SE",22.05111464554
"778",38.56985,-78.37268,"year_2014","SE",21.24511488554
"779",38.56985,-78.37268,"year_2015","SE",22.06311568554
"780",38.56985,-78.37268,"year_2016","SE",23.07611426554
"781",38.57045,-78.38587,"year_2005","NW",23.77320733312
"782",38.57045,-78.38587,"year_2006","NW",23.61220613312
"783",38.57045,-78.38587,"year_2007.","NW",22.41020646312
"784",38.57045,-78.38587,"year_2008","NW",23.07220712312
"785",38.57045,-78.38587,"year_2009","NW",21.02020707312
"786",38.57045,-78.38587,"year_2010","NW",25.92420640312
"787",38.57045,-78.38587,"year_2011","NW",25.64620652312
"788",38.57045,-78.38587,"year_2012","NW",25.46220651312
"789",38.57045,-78.38587,"year_2013","NW",23.21220651312
"790",38.57045,-78.38587,"year_2014","NW",22.40620675312
"791",38.57045,-78.38587,"year_2015","NW",23.22420755312
"792",38.57045,-78.38587,"year_2016","NW",24.23720613312
"793",38.57132,-78.38567,"year_2005","NW",23.93423263056
"794",38.57132,-78.38567,"year_2006","NW",23.77323143056
"795",38.57132,-78.38567,"year_2007.","NW",22.57123176056
"796",38.57132,-78.38567,"year_2008","NW",23.23323242056
"797",38.57132,-78.38567,"year_2009","NW",21.18123237056
"798",38.57132,-78.38567,"year_2010","NW",26.08523170056
"799",38.57132,-78.38567,"year_2011","NW",25.80723182056
"800",38.57132,-78.38567,"year_2012","NW",25.62323181056
"801",38.57132,-78.38567,"year_2013","NW",23.37323181056
"802",38.57132,-78.38567,"year_2014","NW",22.56723205056
"803",38.57132,-78.38567,"year_2015","NW",23.38523285056
"804",38.57132,-78.38567,"year_2016","NW",24.39823143056
"805",38.57219,-78.38786,"year_2005","NW",24.94616014856
"806",38.57219,-78.38786,"year_2006","NW",24.78515894856
"807",38.57219,-78.38786,"year_2007.","NW",23.58315927856
"808",38.57219,-78.38786,"year_2008","NW",24.24515993856
"809",38.57219,-78.38786,"year_2009","NW",22.19315988856
"810",38.57219,-78.38786,"year_2010","NW",27.09715921856
"811",38.57219,-78.38786,"year_2011","NW",26.81915933856
"812",38.57219,-78.38786,"year_2012","NW",26.63515932856
"813",38.57219,-78.38786,"year_2013","NW",24.38515932856
"814",38.57219,-78.38786,"year_2014","NW",23.57915956856
"815",38.57219,-78.38786,"year_2015","NW",24.39716036856
"816",38.57219,-78.38786,"year_2016","NW",25.41015894856
"817",38.57306,-78.38367,"year_2005","NE",21.7196741568
"818",38.57306,-78.38367,"year_2006","NE",21.5586729568
"819",38.57306,-78.38367,"year_2007.","NE",20.3566732868
"820",38.57306,-78.38367,"year_2008","NE",21.0186739468
"821",38.57306,-78.38367,"year_2009","NE",18.9666738968
"822",38.57306,-78.38367,"year_2010","NE",23.8706732268
"823",38.57306,-78.38367,"year_2011","NE",23.5926733468
"824",38.57306,-78.38367,"year_2012","NE",23.4086733368
"825",38.57306,-78.38367,"year_2013","NE",21.1586733368
"826",38.57306,-78.38367,"year_2014","NE",20.3526735768
"827",38.57306,-78.38367,"year_2015","NE",21.1706743768
"828",38.57306,-78.38367,"year_2016","NE",22.1836729568
"829",38.57326,-78.36388,"year_2005","SE",22.5769635737
"830",38.57326,-78.36388,"year_2006","SE",22.4159623737
"831",38.57326,-78.36388,"year_2007.","SE",21.2139627037
"832",38.57326,-78.36388,"year_2008","SE",21.8759633637
"833",38.57326,-78.36388,"year_2009","SE",19.8239633137
"834",38.57326,-78.36388,"year_2010","SE",24.7279626437
"835",38.57326,-78.36388,"year_2011","SE",24.4499627637
"836",38.57326,-78.36388,"year_2012","SE",24.2659627537
"837",38.57326,-78.36388,"year_2013","SE",22.0159627537
"838",38.57326,-78.36388,"year_2014","SE",21.2099629937
"839",38.57326,-78.36388,"year_2015","SE",22.0279637937
"840",38.57326,-78.36388,"year_2016","SE",23.0409623737
"841",38.57378,-78.38464,"year_2005","NW",24.05482095632
"842",38.57378,-78.38464,"year_2006","NW",23.89381975632
"843",38.57378,-78.38464,"year_2007.","NW",22.69182008632
"844",38.57378,-78.38464,"year_2008","NW",23.35382074632
"845",38.57378,-78.38464,"year_2009","NW",21.30182069632
"846",38.57378,-78.38464,"year_2010","NW",26.20582002632
"847",38.57378,-78.38464,"year_2011","NW",25.92782014632
"848",38.57378,-78.38464,"year_2012","NW",25.74382013632
"849",38.57378,-78.38464,"year_2013","NW",23.49382013632
"850",38.57378,-78.38464,"year_2014","NW",22.68782037632
"851",38.57378,-78.38464,"year_2015","NW",23.50582117632
"852",38.57378,-78.38464,"year_2016","NW",24.51881975632
"853",38.57675,-78.38401,"year_2005","SW",24.56855148544
"854",38.57675,-78.38401,"year_2006","SW",24.40755028544
"855",38.57675,-78.38401,"year_2007.","SW",23.20555061544
"856",38.57675,-78.38401,"year_2008","SW",23.86755127544
"857",38.57675,-78.38401,"year_2009","SW",21.81555122544
"858",38.57675,-78.38401,"year_2010","SW",26.71955055544
"859",38.57675,-78.38401,"year_2011","SW",26.44155067544
"860",38.57675,-78.38401,"year_2012","SW",26.25755066544
"861",38.57675,-78.38401,"year_2013","SW",24.00755066544
"862",38.57675,-78.38401,"year_2014","SW",23.20155090544
"863",38.57675,-78.38401,"year_2015","SW",24.01955170544
"864",38.57675,-78.38401,"year_2016","SW",25.03255028544
"865",38.57756,-78.3553,"year_2005","SE",23.22644639834
"866",38.57756,-78.3553,"year_2006","SE",23.06544519834
"867",38.57756,-78.3553,"year_2007.","SE",21.86344552834
"868",38.57756,-78.3553,"year_2008","SE",22.52544618834
"869",38.57756,-78.3553,"year_2009","SE",20.47344613834
"870",38.57756,-78.3553,"year_2010","SE",25.37744546834
"871",38.57756,-78.3553,"year_2011","SE",25.09944558834
"872",38.57756,-78.3553,"year_2012","SE",24.91544557834
"873",38.57756,-78.3553,"year_2013","SE",22.66544557834
"874",38.57756,-78.3553,"year_2014","SE",21.85944581834
"875",38.57756,-78.3553,"year_2015","SE",22.67744661834
"876",38.57756,-78.3553,"year_2016","SE",23.69044519834
"877",38.57868,-78.38435,"year_2005","SE",22.0427306966
"878",38.57868,-78.38435,"year_2006","SE",21.8817294966
"879",38.57868,-78.38435,"year_2007.","SE",20.6797298266
"880",38.57868,-78.38435,"year_2008","SE",21.3417304866
"881",38.57868,-78.38435,"year_2009","SE",19.2897304366
"882",38.57868,-78.38435,"year_2010","SE",24.1937297666
"883",38.57868,-78.38435,"year_2011","SE",23.9157298866
"884",38.57868,-78.38435,"year_2012","SE",23.7317298766
"885",38.57868,-78.38435,"year_2013","SE",21.4817298766
"886",38.57868,-78.38435,"year_2014","SE",20.6757301166
"887",38.57868,-78.38435,"year_2015","SE",21.4937309166
"888",38.57868,-78.38435,"year_2016","SE",22.5067294966
"889",38.57933041,-78.33605024,"year_2005","SE",23.77983526956
"890",38.57933041,-78.33605024,"year_2006","SE",23.74083570956
"891",38.57933041,-78.33605024,"year_2007.","SE",22.68683484956
"892",38.57933041,-78.33605024,"year_2008","SE",23.07383588956
"893",38.57933041,-78.33605024,"year_2009","SE",20.96283582956
"894",38.57933041,-78.33605024,"year_2010","SE",25.77683500956
"895",38.57933041,-78.33605024,"year_2011","SE",25.39783529956
"896",38.57933041,-78.33605024,"year_2012","SE",25.25683454956
"897",38.57933041,-78.33605024,"year_2013","SE",22.99483541956
"898",38.57933041,-78.33605024,"year_2014","SE",22.37983564956
"899",38.57933041,-78.33605024,"year_2015","SE",22.92283491956
"900",38.57933041,-78.33605024,"year_2016","SE",24.29383520956
"901",38.57951,-78.35331,"year_2005","NE",22.33349684146
"902",38.57951,-78.35331,"year_2006","NE",22.29449728146
"903",38.57951,-78.35331,"year_2007.","NE",21.24049642146
"904",38.57951,-78.35331,"year_2008","NE",21.62749746146
"905",38.57951,-78.35331,"year_2009","NE",19.51649740146
"906",38.57951,-78.35331,"year_2010","NE",24.33049658146
"907",38.57951,-78.35331,"year_2011","NE",23.95149687146
"908",38.57951,-78.35331,"year_2012","NE",23.81049612146
"909",38.57951,-78.35331,"year_2013","NE",21.54849699146
"910",38.57951,-78.35331,"year_2014","NE",20.93349722146
"911",38.57951,-78.35331,"year_2015","NE",21.47649649146
"912",38.57951,-78.35331,"year_2016","NE",22.84749678146
"913",38.58296514,-78.33008216,"year_2005","SE",24.02990896278
"914",38.58296514,-78.33008216,"year_2006","SE",23.99090940278
"915",38.58296514,-78.33008216,"year_2007.","SE",22.93690854278
"916",38.58296514,-78.33008216,"year_2008","SE",23.32390958278
"917",38.58296514,-78.33008216,"year_2009","SE",21.21290952278
