"","year","lwr_nrw","lwr","upr_nrw","upr","med","param_set","true_beta.survAloneS1","true_beta.survBothS1","true_beta.colEmptyS1","true_beta.colOccS1","true_beta.survAloneC1","true_beta.survBothC1","true_beta.colEmptyC1","true_beta.colOccC1"
"426",4,0.0180936345684064,4.97199425235856e-16,0.999999999998851,1,0.999995096740568,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"427",5,0.0100260201507209,2.06275605547787e-16,0.999999999999204,1,0.999996110111911,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"428",6,0.0136884472090957,1.79187662957072e-16,0.99999999999955,1,0.999997786289008,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"429",7,0.00843802308779094,7.56177858727072e-17,0.999999999999674,1,0.999997754724969,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"430",8,0.0136268482401754,7.7520905181398e-17,0.999999999999803,1,0.999998714348925,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"431",9,0.00665700988875409,3.21307192888883e-17,0.99999999999984,1,0.999998521972468,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"432",10,0.0113696729150235,2.44939089909943e-17,0.999999999999915,1,0.999999138252158,48,0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,0.25390625
"433",2,0.000435592574738893,1.9944930019393e-16,0.999999999779322,1,0.999355619441323,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"434",3,0.000691826433523837,2.32391195709964e-16,0.999999999908901,1,0.999664905510053,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"435",4,0.00108846610674872,1.36941265328124e-16,0.999999999966381,1,0.999882488402948,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"436",5,0.000636099943561944,9.33259073388956e-17,0.99999999997297,1,0.999871446660832,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"437",6,0.000760281119795732,4.91022582657393e-17,0.99999999998524,1,0.999937478617344,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"438",7,0.000438935485018702,3.47945768256468e-17,0.999999999986419,1,0.999914735733886,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"439",8,0.000663090529710328,2.18338490954181e-17,0.999999999993069,1,0.999958580667698,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"440",9,0.000340591333887401,1.34589364243718e-17,0.999999999993428,1,0.999943601373861,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"441",10,0.000504622260884094,7.72013001949759e-18,0.999999999996361,1,0.999969143583724,49,0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,0.03515625
"442",2,1.30718725721213e-05,6.07935565645539e-18,0.999999989156231,1,0.96992764900852,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"443",3,1.4632442120097e-05,4.86221727520813e-18,0.99999998955971,1,0.969403837611939,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"444",4,1.91369643471574e-05,3.78053529580052e-18,0.999999991916664,1,0.98301235459002,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"445",5,1.28746585121756e-05,2.57317837441409e-18,0.999999993353146,1,0.984004270345288,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"446",6,1.32644131905606e-05,1.35549204387322e-18,0.999999995729044,1,0.989037311713102,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"447",7,8.37832312637871e-06,7.74818770559642e-19,0.999999996154039,1,0.986757202595718,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"448",8,9.67143043577561e-06,5.35542099080873e-19,0.999999997497922,1,0.991610821469393,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"449",9,6.47271321156294e-06,3.02161024310096e-19,0.999999997853284,1,0.989496137567046,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"450",10,6.48726585354632e-06,1.65963566857382e-19,0.999999998520773,1,0.992622984743925,50,0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,0.53515625
"451",2,0.000447317031647561,2.91699461652993e-16,0.999999999763296,1,0.999396678329478,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"452",3,0.000268638932303859,1.37215123539998e-16,0.999999999896277,1,0.99941214421344,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"453",4,0.000378500073437075,1.15138910668627e-16,0.999999999959227,1,0.99978978100588,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"454",5,0.000196476455329106,5.0963528544103e-17,0.999999999966687,1,0.999793855824335,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"455",6,0.000246520585286781,4.1728864631929e-17,0.999999999982998,1,0.999890446334332,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"456",7,0.000123892401157859,1.72257233734154e-17,0.99999999998247,1,0.999825085616955,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"457",8,0.000212002004873785,1.66147888693243e-17,0.999999999991276,1,0.999932083603498,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"458",9,9.46587882879607e-05,6.74083033656503e-18,0.999999999991647,1,0.999888047745735,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"459",10,0.000139717045745554,5.88384502308805e-18,0.999999999995235,1,0.999938162015011,51,0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,0.28515625
"460",2,0.0187569297313577,6.92256241043926e-15,0.999999999995595,1,0.999985908193579,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"461",3,0.00788579116606317,1.34202372386287e-15,0.999999999980815,1,0.999954018223878,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"462",4,0.043501225043438,3.86604592594378e-15,0.999999999993807,1,0.999988713984939,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"463",5,0.0134821173127761,1.38512894058261e-15,0.999999999993416,1,0.999983879456358,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"464",6,0.0293363036134211,1.2505044614398e-15,0.999999999997075,1,0.999992786512765,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"465",7,0.00907977431361731,5.50948917063925e-16,0.999999999995798,1,0.999986811288546,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"466",8,0.0396837263686803,6.95939537077539e-16,0.999999999998805,1,0.999996156341407,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"467",9,0.00675580985986306,1.8319589526853e-16,0.999999999997984,1,0.999990353819916,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"468",10,0.02759848266469,2.61913806578168e-16,0.999999999999251,1,0.999996536411596,52,0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,0.78515625
"469",2,0.00156447588985397,1.0692908283677e-15,0.999999999899073,1,0.999762122248777,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"470",3,0.0006832016395696,4.11010272236704e-16,0.999999999841579,1,0.999557356512985,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"471",4,0.00171117283047876,5.59070894105681e-16,0.999999999943384,1,0.999873009939858,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"472",5,0.000809136976989521,1.99776249912721e-16,0.999999999949068,1,0.999843458901411,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"473",6,0.00111618971523315,1.76337349902145e-16,0.999999999971592,1,0.999921369956682,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"474",7,0.000421003672362304,7.20655004458549e-17,0.999999999969455,1,0.99986412257549,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"475",8,0.00124871592740126,8.82013852147181e-17,0.999999999987057,1,0.999954302318732,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"476",9,0.000344563080965711,2.60885790421636e-17,0.999999999983755,1,0.999901363661867,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"477",10,0.000738596902599972,3.0524060627474e-17,0.999999999992465,1,0.999958458848079,53,0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,0.66015625
"478",2,0.000848733769016186,1.37842694502235e-16,0.999999999940464,1,0.999753289312369,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"479",3,0.00158459038437419,1.39505160098645e-16,0.999999999993011,1,0.999948216398834,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"480",4,0.00187184491388043,5.70274527950308e-17,0.999999999998069,1,0.999983393480141,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"481",5,0.00108291674337952,2.23027608483796e-17,0.999999999998721,1,0.999984618062751,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"482",6,0.00115262618246279,1.77061721107791e-17,0.999999999999247,1,0.999990680085461,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"483",7,0.000808171556389408,7.11638285449531e-18,0.999999999999441,1,0.999990476456048,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"484",8,0.00100617715931284,6.08092677723139e-18,0.999999999999668,1,0.999994180101903,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"485",9,0.000573946920984921,2.9195840197826e-18,0.999999999999736,1,0.999993416345795,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"486",10,0.000778992664944773,1.91154900436277e-18,0.999999999999843,1,0.999995849788835,54,0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,0.16015625
"487",2,0.00108058365046195,6.44456586589622e-16,0.999999999926113,1,0.999742526863033,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"488",3,0.000838499922417388,3.697291152031e-16,0.999999999884685,1,0.999594500109083,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"489",4,0.00245801976276517,4.36180793532672e-16,0.999999999946456,1,0.999862955851865,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"490",5,0.000922300880257441,1.77648916311853e-16,0.999999999942652,1,0.999794877901813,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"491",6,0.00170802131861503,1.47829006463751e-16,0.999999999974761,1,0.999914382612346,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"492",7,0.000609920671814513,6.87369137075174e-17,0.999999999966644,1,0.999824513828779,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"493",8,0.00165351624211658,6.66021617867796e-17,0.999999999987727,1,0.999946052540711,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"494",9,0.000496671510753724,2.70260402471821e-17,0.99999999998291,1,0.999871841563181,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"495",10,0.00115649345167374,2.52397419430032e-17,0.999999999993133,1,0.999953147737662,55,0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,0.91015625
"496",2,0.00168179560060037,4.85526066123878e-16,0.999999999940335,1,0.999782388007758,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"497",3,0.00180360455210628,6.01208558815702e-16,0.999999999954419,1,0.999820997977453,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"498",4,0.00476282559578544,5.95674135742576e-16,0.99999999998286,1,0.999949454000871,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"499",5,0.00253576055450101,3.14876757765872e-16,0.999999999988895,1,0.99994875225728,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"500",6,0.00336785653798346,2.61601562817263e-16,0.999999999993514,1,0.999972458325652,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"501",7,0.00181636016926806,1.22089874505131e-16,0.999999999994351,1,0.999964338280305,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"502",8,0.00341492224423846,1.18761574050895e-16,0.999999999996928,1,0.999982099445206,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"503",9,0.00134240730186046,4.47211385971572e-17,0.999999999997258,1,0.9999749284259,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"504",10,0.00273382106527878,4.48623988682496e-17,0.999999999998483,1,0.999986686982757,56,0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,0.41015625
"505",2,0.00333655573503515,1.35649450153059e-15,0.99999999997727,1,0.999918139986968,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"506",3,0.00434848810141765,9.2601991717442e-16,0.999999999977038,1,0.999924453618659,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"507",4,0.011256839347729,1.14779487382759e-15,0.99999999999033,1,0.999972166645116,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"508",5,0.00626342007060827,6.57542583417649e-16,0.99999999999136,1,0.999967623171937,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"509",6,0.00941697775208332,5.29370681524815e-16,0.99999999999572,1,0.999984612326349,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"510",7,0.003851575504804,1.73749295434348e-16,0.999999999995392,1,0.999974470606335,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"511",8,0.0105612263481397,2.62173990270295e-16,0.999999999997967,1,0.999990488322319,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"512",9,0.00360762812194866,8.44031243302917e-17,0.999999999997825,1,0.999982966524861,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"513",10,0.00643670834656063,6.91257929532529e-17,0.999999999998882,1,0.999991753781839,57,0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,0.97265625
"514",2,7.53929531581854e-05,4.61365578192476e-17,0.999999998068547,1,0.995818822654283,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"515",3,5.89622032614048e-05,2.47406045724258e-17,0.999999998240458,1,0.995105843687704,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"516",4,7.60454243914231e-05,1.39667030148062e-17,0.999999999201349,1,0.99792620548385,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"517",5,4.35209893715086e-05,1.08698529771429e-17,0.999999999262457,1,0.997576852181637,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"518",6,4.3572116684006e-05,4.68184931899651e-18,0.999999999579857,1,0.998548838726065,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"519",7,3.11698462194429e-05,3.56181637018558e-18,0.999999999609054,1,0.998260809053045,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"520",8,3.70206169199049e-05,2.05846948363068e-18,0.999999999791801,1,0.998983093625276,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"521",9,1.9825805685346e-05,1.18877661066116e-18,0.999999999777995,1,0.998497903723775,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"522",10,2.66277062911245e-05,6.66641154111954e-19,0.999999999882135,1,0.999177288644078,58,0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,0.47265625
"523",2,0.0281664767945233,1.25618558781588e-14,0.999999999994216,1,0.999984991358852,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"524",3,0.0189588782494264,6.16548240143193e-15,0.999999999997877,1,0.999991498449828,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"525",4,0.0515995282671364,5.71163164311647e-15,0.999999999999231,1,0.999997793975386,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"526",5,0.0257452531931295,2.86114367082428e-15,0.999999999999354,1,0.999997647643801,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"527",6,0.0340176759731114,1.9716285222487e-15,0.999999999999656,1,0.999998657255482,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"528",7,0.0179027191954651,1.20994277939722e-15,0.999999999999667,1,0.99999825252697,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"529",8,0.0433049966091463,9.4187100439208e-16,0.999999999999858,1,0.999999297286982,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"530",9,0.0125062679793376,4.85379883356262e-16,0.999999999999841,1,0.999998814412455,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"531",10,0.0326415614526052,3.77194155062295e-16,0.999999999999927,1,0.999999454481993,59,0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,0.72265625
"532",2,0.000563862517034633,2.67213350297079e-16,0.999999999789126,1,0.999255882684492,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"533",3,0.000433069567379095,1.76529147200493e-16,0.999999999712365,1,0.999082905714812,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"534",4,0.00079541118889729,1.06487419449692e-16,0.999999999873645,1,0.99969788358446,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"535",5,0.000420034758883434,6.89521560003839e-17,0.999999999895823,1,0.999688580900678,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"536",6,0.000510402675943861,3.53403383068313e-17,0.9999999999432,1,0.999824834844963,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"537",7,0.000271371556546143,2.17126111544581e-17,0.999999999941,1,0.999759319113235,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"538",8,0.00050035244809528,1.71708053727478e-17,0.999999999973609,1,0.999897878033208,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"539",9,0.000208388924061299,7.64618063048233e-18,0.999999999969529,1,0.999818110717097,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"540",10,0.000325609341543365,5.36603906650426e-18,0.999999999984662,1,0.999908875602135,60,0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,0.22265625
"541",2,0.00129020816412332,3.54815222646964e-16,0.999999999899273,1,0.99972556623681,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"542",3,0.000471001120480042,1.46981563726174e-16,0.999999999867584,1,0.999396543629313,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"543",4,0.00127282956890361,1.82545260311312e-16,0.999999999952291,1,0.999860230391373,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"544",5,0.000485744059529487,8.33207738988422e-17,0.999999999955536,1,0.999783310912807,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"545",6,0.000728241349648991,5.07552076015786e-17,0.999999999977977,1,0.999911033137491,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"546",7,0.000306069075135356,2.80715852613006e-17,0.999999999973185,1,0.999825700569631,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"547",8,0.000776643457213839,3.0906557543157e-17,0.999999999990695,1,0.999953177934326,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"548",9,0.00020099075126029,8.17199535966842e-18,0.999999999986014,1,0.999857093107046,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"549",10,0.000523047508058763,1.04022857445245e-17,0.999999999994119,1,0.999956951290888,61,0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,0.34765625
"550",2,0.00134963716158393,6.14039266697756e-16,0.999999999939255,1,0.99979404431386,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"551",3,0.0197578518586193,2.94723903188252e-15,0.999999999992872,1,0.999982938447244,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"552",4,0.0348866537198349,3.18526680270137e-15,0.99999999999681,1,0.999993421385031,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"553",5,0.022513831825559,1.32777681879557e-15,0.999999999997784,1,0.999994240713661,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"554",6,0.0309580384008403,1.31096576971089e-15,0.999999999998699,1,0.999996628947117,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"555",7,0.019955474086387,8.04092401272101e-16,0.999999999999007,1,0.999996508478083,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"556",8,0.0288392234128434,4.94584654255653e-16,0.999999999999386,1,0.999997902716377,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"557",9,0.0172729533164553,2.86796324197676e-16,0.999999999999537,1,0.999997732210701,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"558",10,0.026216165837073,2.81307203117104e-16,0.9999999999997,1,0.999998543710272,62,0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,0.84765625
"559",2,4.60965817384037e-06,1.79755199641313e-18,0.99999996438795,1,0.924084607875717,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"560",3,1.6558949968002e-06,8.33118972873865e-19,0.999999948031847,1,0.839345970108697,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"561",4,1.56341104827603e-06,5.06749004322392e-19,0.999999973677128,1,0.906441380194595,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"562",5,9.89815897269068e-07,3.1055060376316e-19,0.999999972717275,1,0.88956450519382,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"563",6,9.19705656004595e-07,1.58302162420444e-19,0.999999985668792,1,0.924231381511194,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"564",7,5.91290372857886e-07,1.02239799115129e-19,0.99999998359952,1,0.893473177490922,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"565",8,6.70173911570173e-07,5.63216953365459e-20,0.999999991724593,1,0.943494697632497,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"566",9,3.59795544802331e-07,3.165128137105e-20,0.999999989352511,1,0.898393467731565,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"567",10,4.29414179256172e-07,1.96704690484843e-20,0.9999999948681,1,0.942737421807492,63,0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,0.09765625
"568",2,0.00776432788096756,7.69011648691228e-15,0.999999999983923,1,0.999957634011031,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
"569",3,0.00836500689031337,6.65804900986735e-15,0.999999999983012,1,0.999955525551335,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
"570",4,0.0224798434411058,9.30417532068145e-15,0.999999999993334,1,0.999986485142303,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
"571",5,0.0113081714603033,3.49491705218911e-15,0.999999999994442,1,0.999984512193225,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
"572",6,0.0158442830152653,3.27612183049872e-15,0.999999999997057,1,0.999992071661818,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
"573",7,0.00732498328568116,1.37941633570395e-15,0.999999999997109,1,0.99998909985898,64,0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,0.59765625
